batch_id,inspection_date,inspector_id,pass_fail,defect_type,defect_rate_pct,rework_flag
BATCH-2024-3312,2023-09-14,QC-01,PASS,,0.42,N
BATCH-2024-3313,2023-02-21,QC-08,PASS,,0.43,Y
BATCH-2024-3314,2023-01-23,QC-04,PASS,,0.25,N
BATCH-2024-3315,2024-06-23,QC-03,PASS,,0.09,Y
BATCH-2024-3316,2023-05-22,QC-02,PASS,,0.48,N
BATCH-2024-3317,2024-06-22,QC-05,PASS,,0.1,Y
BATCH-2024-3318,2023-04-22,QC-04,PASS,,0.35,N
BATCH-2024-3319,2024-04-03,QC-02,PASS,,0.08,N
BATCH-2024-3320,2023-12-30,QC-01,PASS,,0.05,N
BATCH-2024-3321,2024-04-10,QC-08,PASS,,0.3,N
BATCH-2024-3322,2023-01-13,QC-08,PASS,,0.11,Y
BATCH-2024-3323,2024-06-19,QC-08,PASS,,0.29,Y
BATCH-2024-3324,2024-06-26,QC-05,PASS,,0.23,N
BATCH-2024-3325,2024-02-21,QC-08,PASS,,0.32,N
BATCH-2024-3326,2023-10-17,QC-02,PASS,,0.06,N
BATCH-2024-3327,2023-06-26,QC-04,PASS,,0.36,N
BATCH-2024-3328,2023-11-03,QC-08,PASS,,0.11,Y
BATCH-2024-3329,2023-12-27,QC-01,PASS,,0.02,N
BATCH-2024-3330,2024-01-20,QC-07,PASS,,0.18,N
BATCH-2024-3331,2024-03-16,QC-01,PASS,,0.35,Y
BATCH-2024-3332,2023-09-27,QC-03,FAIL,dimensional deviation,3.6,Y
BATCH-2024-3333,2024-01-05,QC-08,PASS,,0.18,N
BATCH-2024-3334,2024-02-10,QC-04,PASS,,0.2,Y
BATCH-2024-3335,2024-01-01,QC-08,PASS,,0.08,N
BATCH-2024-3336,2024-05-03,QC-01,PASS,,0.47,Y
BATCH-2024-3337,2024-06-12,QC-05,PASS,,0.16,N
BATCH-2024-3338,2023-04-06,QC-07,PASS,,0.45,Y
BATCH-2024-3339,2023-02-10,QC-02,PASS,,0.19,N
BATCH-2024-3340,2024-05-21,QC-08,PASS,,0.44,N
BATCH-2024-3341,2023-05-31,QC-08,PASS,,0.37,N
BATCH-2024-3342,2023-05-31,QC-03,FAIL,EdgeCrack,1.43,N
BATCH-2024-3343,2024-06-08,QC-01,PASS,,0.19,N
BATCH-2024-3344,2024-01-19,QC-04,PASS,,0.23,N
BATCH-2024-3345,2023-01-30,QC-07,PASS,,0.05,N
BATCH-2024-3346,2023-11-27,QC-06,PASS,,0.23,Y
BATCH-2024-3347,2024-01-12,QC-06,PASS,,0.48,N
BATCH-2024-3348,2023-12-21,QC-04,PASS,,0.43,N
BATCH-2024-3349,2024-06-21,QC-06,PASS,,0.1,N
BATCH-2024-3350,2023-05-08,QC-02,PASS,,0.21,Y
BATCH-2024-3351,2024-04-18,QC-05,FAIL,DimDev,1.89,N
BATCH-2024-3352,2023-09-10,QC-05,PASS,,0.48,Y
BATCH-2024-3353,2024-02-28,QC-03,PASS,,0.15,N
BATCH-2024-3354,2023-12-24,QC-07,PASS,,0.06,N
BATCH-2024-3355,2024-02-22,QC-01,PASS,,0.18,N
BATCH-2024-3356,2024-05-19,QC-04,PASS,,0.19,N
BATCH-2024-3357,2024-05-05,QC-07,PASS,,0.13,N
BATCH-2024-3358,2024-04-04,QC-05,PASS,,0.0,Y
BATCH-2024-3359,2023-05-14,QC-06,PASS,,0.02,N
BATCH-2024-3360,2023-06-30,QC-02,PASS,,0.24,N
BATCH-2024-3361,2024-05-02,QC-01,PASS,,0.36,Y
BATCH-2024-3362,2024-03-21,QC-07,PASS,,0.08,N
BATCH-2024-3363,2023-08-11,QC-03,PASS,,0.47,N
BATCH-2024-3364,2023-04-09,QC-04,PASS,,0.3,Y
BATCH-2024-3365,2024-05-08,QC-02,PASS,,0.4,N
BATCH-2024-3366,2023-08-12,QC-03,PASS,,0.44,N
BATCH-2024-3367,2024-05-15,QC-04,PASS,,0.05,N
BATCH-2024-3368,2023-07-03,QC-08,PASS,,0.19,N
BATCH-2024-3369,2024-02-14,QC-01,PASS,,0.27,Y
BATCH-2024-3370,2023-06-05,QC-05,PASS,,0.31,Y
BATCH-2024-3371,2023-10-05,QC-08,PASS,,0.14,N
BATCH-2024-3372,2023-09-20,QC-04,PASS,,0.27,N
BATCH-2024-3373,2023-09-24,QC-05,PASS,,0.04,N
BATCH-2024-3374,2023-05-27,QC-01,PASS,,0.06,N
BATCH-2024-3375,2024-01-18,QC-05,PASS,,0.15,Y
BATCH-2024-3376,2024-04-27,QC-05,PASS,,0.04,N
BATCH-2024-3377,2024-02-09,QC-07,PASS,,0.12,N
BATCH-2024-3378,2023-08-03,QC-05,PASS,,0.26,N
BATCH-2024-3379,2024-01-27,QC-05,PASS,,0.26,N
BATCH-2024-3380,2024-03-10,QC-06,PASS,,0.18,N
BATCH-2024-3381,2023-12-15,QC-03,PASS,,0.0,N
BATCH-2024-3382,2023-05-22,QC-06,PASS,,0.49,Y
BATCH-2024-3383,2023-05-06,QC-04,PASS,,0.38,Y
BATCH-2024-3384,2023-08-20,QC-02,PASS,,0.49,N
BATCH-2024-3385,2023-12-17,QC-01,PASS,,0.46,N
BATCH-2024-3386,2023-12-03,QC-01,PASS,,0.04,N
BATCH-2024-3387,2024-04-21,QC-02,PASS,,0.43,N
BATCH-2024-3388,2024-01-09,QC-07,PASS,,0.08,N
BATCH-2024-3389,2023-02-09,QC-01,PASS,,0.24,N
BATCH-2024-3390,2023-07-18,QC-03,PASS,,0.25,Y
BATCH-2024-3391,2023-04-26,QC-03,PASS,,0.05,N
BATCH-2024-3392,2023-03-04,QC-06,PASS,,0.36,N
BATCH-2024-3393,2024-01-11,QC-07,PASS,,0.14,N
BATCH-2024-3394,2023-07-02,QC-01,PASS,,0.27,N
BATCH-2024-3395,2023-11-22,QC-06,PASS,,0.09,Y
BATCH-2024-3396,2024-03-17,QC-04,PASS,,0.31,Y
BATCH-2024-3397,2023-08-31,QC-04,PASS,,0.36,N
BATCH-2024-3398,2023-11-28,QC-08,PASS,,0.29,N
BATCH-2024-3399,2023-06-30,QC-06,PASS,,0.44,N
BATCH-2024-3400,2024-06-12,QC-05,PASS,,0.32,N
BATCH-2024-3401,2023-09-24,QC-02,PASS,,0.27,Y
BATCH-2024-3402,2023-01-17,QC-08,PASS,,0.43,Y
BATCH-2024-3403,2023-12-21,QC-07,PASS,,0.02,N
BATCH-2024-3404,2023-02-12,QC-08,PASS,,0.05,N
BATCH-2024-3405,2024-01-26,QC-05,PASS,,0.25,N
BATCH-2024-3406,2023-05-30,QC-04,PASS,,0.33,N
BATCH-2024-3407,2023-07-15,QC-03,FAIL,EdgeCrack,1.15,N
BATCH-2024-3408,2023-11-15,QC-01,PASS,,0.35,N
BATCH-2024-3409,2024-02-22,QC-04,PASS,,0.14,N
BATCH-2024-3410,2023-08-05,QC-07,PASS,,0.45,N
BATCH-2024-3411,2023-05-01,QC-06,PASS,,0.5,N
BATCH-2024-3412,2023-10-05,QC-07,PASS,,0.08,N
BATCH-2024-3413,2024-01-22,QC-08,PASS,,0.18,Y
BATCH-2024-3414,2024-04-09,QC-06,PASS,,0.3,N
BATCH-2024-3415,2023-09-06,QC-04,PASS,,0.41,Y
BATCH-2024-3416,2023-03-11,QC-02,PASS,,0.18,N
BATCH-2024-3417,2023-12-07,QC-02,FAIL,surface_delamination,4.2,Y
BATCH-2024-3418,2023-09-19,QC-04,PASS,,0.13,N
BATCH-2024-3419,2023-05-21,QC-05,PASS,,0.32,N
BATCH-2024-3420,2024-01-05,QC-05,FAIL,edgecrack,0.99,N
BATCH-2024-3421,2024-03-27,QC-04,PASS,,0.28,N
BATCH-2024-3422,2024-03-04,QC-02,PASS,,0.16,Y
BATCH-2024-3423,2023-10-29,QC-01,PASS,,0.39,N
BATCH-2024-3424,2024-05-05,QC-03,PASS,,0.04,N
BATCH-2024-3425,2024-05-20,QC-06,PASS,,0.31,Y
BATCH-2024-3426,2024-04-13,QC-04,PASS,,0.28,N
BATCH-2024-3427,2023-12-24,QC-05,PASS,,0.22,N
BATCH-2024-3428,2024-01-01,QC-08,PASS,,0.48,N
BATCH-2024-3429,2023-07-21,QC-03,PASS,,0.33,Y
BATCH-2024-3430,2024-01-31,QC-08,PASS,,0.43,N
BATCH-2024-3431,2024-01-24,QC-06,PASS,,0.22,N
BATCH-2024-3432,2023-06-23,QC-01,PASS,,0.1,Y
BATCH-2024-3433,2024-02-08,QC-06,PASS,,0.03,N
BATCH-2024-3434,2023-12-02,QC-02,PASS,,0.31,N
BATCH-2024-3435,2023-05-30,QC-08,PASS,,0.27,N
BATCH-2024-3436,2023-12-14,QC-01,PASS,,0.4,N
BATCH-2024-3437,2024-05-11,QC-03,PASS,,0.08,Y
BATCH-2024-3438,2024-06-18,QC-03,PASS,,0.26,N
BATCH-2024-3439,2023-06-05,QC-05,PASS,,0.22,N
BATCH-2024-3440,2023-10-28,QC-05,PASS,,0.1,N
BATCH-2024-3441,2024-03-25,QC-02,PASS,,0.03,N
BATCH-2024-3442,2023-09-02,QC-01,PASS,,0.48,N
BATCH-2024-3443,2023-01-13,QC-01,PASS,,0.11,N
BATCH-2024-3444,2023-05-31,QC-05,PASS,,0.11,N
BATCH-2024-3445,2023-03-03,QC-06,PASS,,0.13,Y
BATCH-2024-3446,2023-10-16,QC-08,PASS,,0.42,Y
BATCH-2024-3447,2024-06-25,QC-01,PASS,,0.13,Y
BATCH-2024-3448,2023-12-03,QC-03,PASS,,0.37,N
BATCH-2024-3449,2024-06-15,QC-03,PASS,,0.11,N
BATCH-2024-3450,2023-05-24,QC-02,PASS,,0.49,N
BATCH-2024-3451,2024-06-14,QC-03,PASS,,0.33,N
BATCH-2024-3452,2023-03-28,QC-07,PASS,,0.39,Y
BATCH-2024-3453,2024-01-20,QC-03,PASS,,0.38,N
BATCH-2024-3454,2024-01-31,QC-01,PASS,,0.18,Y
BATCH-2024-3455,2023-04-01,QC-02,PASS,,0.22,N
BATCH-2024-3456,2023-11-06,QC-08,PASS,,0.39,Y
BATCH-2024-3457,2023-06-21,QC-08,PASS,,0.09,N
BATCH-2024-3458,2023-02-24,QC-04,PASS,,0.1,N
BATCH-2024-3459,2024-01-13,QC-06,PASS,,0.31,N
BATCH-2024-3460,2023-12-22,QC-08,PASS,,0.11,N
BATCH-2024-3461,2023-08-16,QC-06,PASS,,0.02,N
BATCH-2024-3462,2024-03-02,QC-01,PASS,,0.33,N
BATCH-2024-3463,2023-01-28,QC-07,PASS,,0.41,N
BATCH-2024-3464,2023-01-29,QC-07,PASS,,0.28,N
BATCH-2024-3465,2023-08-14,QC-02,PASS,,0.01,N
BATCH-2024-3466,2024-06-23,QC-02,PASS,,0.02,Y
BATCH-2024-3467,2023-04-17,QC-07,PASS,,0.17,N
BATCH-2024-3468,2024-01-01,QC-03,PASS,,0.29,N
BATCH-2024-3469,2024-06-24,QC-07,PASS,,0.05,N
BATCH-2024-3470,2023-07-18,QC-04,PASS,,0.24,N
BATCH-2024-3471,2023-04-12,QC-07,PASS,,0.05,N
BATCH-2024-3472,2023-07-05,QC-06,PASS,,0.5,N
BATCH-2024-3473,2023-03-15,QC-04,PASS,,0.4,Y
BATCH-2024-3474,2024-06-10,QC-08,PASS,,0.26,N
BATCH-2024-3475,2023-03-17,QC-02,PASS,,0.24,Y
BATCH-2024-3476,2023-09-06,QC-04,PASS,,0.43,N
BATCH-2024-3477,2024-01-08,QC-08,FAIL,edgecrack,4.47,N
BATCH-2024-3478,2024-03-16,QC-03,PASS,,0.3,N
BATCH-2024-3479,2024-02-20,QC-02,PASS,,0.35,N
BATCH-2024-3480,2023-01-28,QC-02,PASS,,0.08,Y
BATCH-2024-3481,2024-03-14,QC-07,PASS,,0.12,N
BATCH-2024-3482,2023-02-11,QC-03,PASS,,0.47,N
BATCH-2024-3483,2024-04-06,QC-04,PASS,,0.24,Y
BATCH-2024-3484,2023-07-14,QC-07,PASS,,0.44,N
BATCH-2024-3485,2023-12-11,QC-07,PASS,,0.32,N
BATCH-2024-3486,2023-08-22,QC-03,PASS,,0.24,N
BATCH-2024-3487,2023-08-24,QC-04,PASS,,0.44,N
BATCH-2024-3488,2023-07-14,QC-05,PASS,,0.08,Y
BATCH-2024-3489,2023-08-09,QC-02,PASS,,0.07,Y
BATCH-2024-3490,2024-05-28,QC-07,PASS,,0.21,N
BATCH-2024-3491,2023-09-01,QC-08,PASS,,0.05,N
BATCH-2024-3492,2024-04-07,QC-03,PASS,,0.14,Y
BATCH-2024-3493,2024-04-21,QC-03,PASS,,0.3,N
BATCH-2024-3494,2023-03-25,QC-03,PASS,,0.08,N
BATCH-2024-3495,2024-01-09,QC-05,PASS,,0.29,Y
BATCH-2024-3496,2023-08-19,QC-01,FAIL,dimensional_deviation,4.09,Y
BATCH-2024-3497,2023-05-19,QC-05,PASS,,0.48,N
BATCH-2024-3498,2023-03-02,QC-03,PASS,,0.1,N
BATCH-2024-3499,2023-12-16,QC-03,PASS,,0.29,N
BATCH-2024-3500,2023-07-25,QC-04,PASS,,0.02,N
BATCH-2024-3501,2024-06-23,QC-04,PASS,,0.12,Y
BATCH-2024-3502,2024-06-28,QC-05,PASS,,0.37,Y
BATCH-2024-3503,2023-04-04,QC-06,PASS,,0.38,N
BATCH-2024-3504,2023-05-08,QC-04,PASS,,0.11,Y
BATCH-2024-3505,2023-05-23,QC-01,PASS,,0.3,Y
BATCH-2024-3506,2023-02-21,QC-04,PASS,,0.38,N
BATCH-2024-3507,2023-12-09,QC-02,PASS,,0.27,N
BATCH-2024-3508,2024-01-14,QC-07,PASS,,0.11,N
BATCH-2024-3509,2023-10-29,QC-07,FAIL,DimDev,3.31,N
BATCH-2024-3510,2024-01-04,QC-06,PASS,,0.38,N
BATCH-2024-3511,2023-08-08,QC-04,PASS,,0.36,N
BATCH-2024-3512,2023-09-09,QC-02,PASS,,0.14,N
BATCH-2024-3513,2024-04-24,QC-08,PASS,,0.12,N
BATCH-2024-3514,2023-06-08,QC-08,PASS,,0.32,N
BATCH-2024-3515,2024-01-24,QC-01,PASS,,0.41,N
BATCH-2024-3516,2024-03-09,QC-02,PASS,,0.09,Y
BATCH-2024-3517,2024-04-10,QC-01,PASS,,0.48,N
BATCH-2024-3518,2024-03-07,QC-06,PASS,,0.24,Y
BATCH-2024-3519,2023-07-24,QC-04,PASS,,0.28,N
BATCH-2024-3520,2023-04-20,QC-08,PASS,,0.13,N
BATCH-2024-3521,2024-03-27,QC-03,PASS,,0.31,N
BATCH-2024-3522,2024-05-07,QC-02,PASS,,0.27,N
BATCH-2024-3523,2024-05-12,QC-05,PASS,,0.03,N
BATCH-2024-3524,2023-03-16,QC-08,PASS,,0.16,N
BATCH-2024-3525,2023-05-16,QC-06,PASS,,0.49,Y
BATCH-2024-3526,2024-05-30,QC-08,FAIL,dimensional_deviation,2.23,N
BATCH-2024-3527,2024-05-03,QC-05,PASS,,0.29,N
BATCH-2024-3528,2023-08-10,QC-02,PASS,,0.23,N
BATCH-2024-3529,2024-04-23,QC-08,PASS,,0.47,Y
BATCH-2024-3530,2024-01-14,QC-06,PASS,,0.19,Y
BATCH-2024-3531,2023-09-11,QC-03,PASS,,0.14,N
BATCH-2024-3532,2024-04-09,QC-06,PASS,,0.07,N
BATCH-2024-3533,2024-02-20,QC-01,PASS,,0.47,N
BATCH-2024-3534,2024-02-24,QC-02,PASS,,0.31,N
BATCH-2024-3535,2024-01-16,QC-02,PASS,,0.16,Y
BATCH-2024-3536,2023-12-18,QC-06,PASS,,0.24,N
BATCH-2024-3537,2024-06-24,QC-03,PASS,,0.49,Y
BATCH-2024-3538,2024-01-05,QC-07,PASS,,0.22,N
BATCH-2024-3539,2023-12-30,QC-07,PASS,,0.07,N
BATCH-2024-3540,2024-06-02,QC-06,PASS,,0.5,N
BATCH-2024-3541,2023-08-14,QC-07,PASS,,0.48,N
BATCH-2024-3542,2024-05-03,QC-05,PASS,,0.29,N
BATCH-2024-3543,2024-06-01,QC-08,PASS,,0.35,N
BATCH-2024-3544,2024-06-09,QC-05,PASS,,0.39,Y
BATCH-2024-3545,2024-01-10,QC-08,PASS,,0.24,N
BATCH-2024-3546,2023-11-06,QC-01,PASS,,0.42,N
BATCH-2024-3547,2023-12-11,QC-02,PASS,,0.36,N
BATCH-2024-3548,2023-09-22,QC-08,PASS,,0.2,N
BATCH-2024-3549,2023-02-24,QC-04,PASS,,0.47,N
BATCH-2024-3550,2023-04-17,QC-08,PASS,,0.19,N
BATCH-2024-3551,2023-01-25,QC-03,PASS,,0.31,N
BATCH-2024-3552,2023-08-30,QC-01,PASS,,0.44,N
BATCH-2024-3553,2023-03-21,QC-07,FAIL,surf_delamination,1.77,N
BATCH-2024-3554,2023-11-12,QC-01,PASS,,0.15,Y
BATCH-2024-3555,2023-05-11,QC-03,PASS,,0.11,N
BATCH-2024-3556,2023-11-07,QC-04,PASS,,0.15,Y
BATCH-2024-3557,2024-03-03,QC-01,PASS,,0.45,N
BATCH-2024-3558,2023-05-26,QC-04,PASS,,0.03,Y
BATCH-2024-3559,2023-10-20,QC-07,FAIL,edge crack,3.23,N
BATCH-2024-3560,2023-12-11,QC-06,PASS,,0.17,N
BATCH-2024-3561,2024-02-05,QC-01,PASS,,0.09,Y
BATCH-2024-3562,2024-01-15,QC-08,PASS,,0.22,Y
BATCH-2024-3563,2023-04-05,QC-01,PASS,,0.41,Y
BATCH-2024-3564,2024-04-13,QC-05,PASS,,0.45,Y
BATCH-2024-3565,2024-06-16,QC-05,PASS,,0.5,N
BATCH-2024-3566,2023-03-12,QC-03,PASS,,0.25,Y
BATCH-2024-3567,2023-07-11,QC-08,PASS,,0.33,N
BATCH-2024-3568,2023-05-06,QC-02,PASS,,0.38,N
BATCH-2024-3569,2023-12-15,QC-01,PASS,,0.26,N
BATCH-2024-3570,2023-07-14,QC-02,PASS,,0.22,N
BATCH-2024-3571,2023-12-03,QC-06,PASS,,0.17,N
BATCH-2024-3572,2023-05-15,QC-07,PASS,,0.13,N
BATCH-2024-3573,2023-02-15,QC-03,PASS,,0.06,N
BATCH-2024-3574,2024-01-23,QC-03,PASS,,0.42,N
BATCH-2024-3575,2024-04-15,QC-01,PASS,,0.39,N
BATCH-2024-3576,2023-06-11,QC-01,PASS,,0.15,N
BATCH-2024-3577,2023-04-02,QC-08,PASS,,0.07,N
BATCH-2024-3578,2024-01-31,QC-04,PASS,,0.02,N
BATCH-2024-3579,2023-09-15,QC-04,PASS,,0.36,Y
BATCH-2024-3580,2023-02-17,QC-07,PASS,,0.14,Y
BATCH-2024-3581,2024-03-01,QC-06,PASS,,0.12,N
BATCH-2024-3582,2023-08-21,QC-06,FAIL,surface_delamination,2.57,N
BATCH-2024-3583,2024-02-08,QC-05,PASS,,0.11,N
BATCH-2024-3584,2024-03-22,QC-04,PASS,,0.06,N
BATCH-2024-3585,2023-01-10,QC-08,PASS,,0.37,N
BATCH-2024-3586,2023-01-25,QC-08,PASS,,0.26,N
BATCH-2024-3587,2023-03-29,QC-03,PASS,,0.5,N
BATCH-2024-3588,2023-05-23,QC-05,FAIL,edge crack,3.98,N
BATCH-2024-3589,2024-02-12,QC-01,PASS,,0.17,N
BATCH-2024-3590,2023-10-21,QC-01,PASS,,0.43,N
BATCH-2024-3591,2023-12-25,QC-08,PASS,,0.16,N
BATCH-2024-3592,2024-01-08,QC-03,FAIL,dimensional deviation,1.67,N
BATCH-2024-3593,2023-07-16,QC-02,PASS,,0.15,Y
BATCH-2024-3594,2024-02-15,QC-05,PASS,,0.19,N
BATCH-2024-3595,2023-12-02,QC-07,PASS,,0.15,N
BATCH-2024-3596,2023-08-19,QC-06,PASS,,0.01,N
BATCH-2024-3597,2024-03-06,QC-05,PASS,,0.4,Y
BATCH-2024-3598,2024-01-03,QC-03,PASS,,0.37,N
BATCH-2024-3599,2024-06-10,QC-08,PASS,,0.08,N
BATCH-2024-3600,2023-05-26,QC-04,PASS,,0.45,N
BATCH-2024-3601,2024-06-03,QC-03,PASS,,0.47,N
BATCH-2024-3602,2023-12-03,QC-02,PASS,,0.17,Y
BATCH-2024-3603,2023-02-02,QC-07,PASS,,0.14,N
BATCH-2024-3604,2023-01-05,QC-07,PASS,,0.03,N
BATCH-2024-3605,2023-04-08,QC-02,PASS,,0.23,N
BATCH-2024-3606,2023-04-21,QC-07,FAIL,dimensional_deviation,0.77,N
BATCH-2024-3607,2023-02-18,QC-06,PASS,,0.09,N
BATCH-2024-3608,2023-01-06,QC-04,PASS,,0.14,N
BATCH-2024-3609,2023-02-08,QC-05,FAIL,dimensional deviation,3.48,N
BATCH-2024-3610,2023-12-03,QC-07,PASS,,0.01,Y
BATCH-2024-3611,2024-05-07,QC-06,PASS,,0.05,N
BATCH-2024-3612,2023-03-04,QC-08,PASS,,0.13,N
BATCH-2024-3613,2023-10-24,QC-05,PASS,,0.45,N
BATCH-2024-3614,2023-05-15,QC-02,PASS,,0.19,N
BATCH-2024-3615,2023-11-25,QC-01,FAIL,EdgeCrack,3.3,Y
BATCH-2024-3616,2023-11-06,QC-04,PASS,,0.05,Y
BATCH-2024-3617,2023-11-07,QC-08,PASS,,0.47,Y
BATCH-2024-3618,2023-09-22,QC-02,PASS,,0.44,N
BATCH-2024-3619,2024-02-02,QC-02,PASS,,0.12,N
BATCH-2024-3620,2023-02-03,QC-04,PASS,,0.15,N
BATCH-2024-3621,2023-07-11,QC-08,PASS,,0.01,N
BATCH-2024-3622,2023-04-16,QC-08,PASS,,0.3,N
BATCH-2024-3623,2024-02-17,QC-04,FAIL,DimDev,0.54,N
BATCH-2024-3624,2024-04-15,QC-06,PASS,,0.27,N
BATCH-2024-3625,2023-02-03,QC-01,PASS,,0.29,N
BATCH-2024-3626,2023-03-10,QC-07,PASS,,0.3,N
BATCH-2024-3627,2023-07-18,QC-03,PASS,,0.02,N
BATCH-2024-3628,2023-05-16,QC-06,PASS,,0.28,Y
BATCH-2024-3629,2023-02-03,QC-01,PASS,,0.34,Y
BATCH-2024-3630,2024-04-04,QC-07,PASS,,0.02,N
BATCH-2024-3631,2024-01-20,QC-01,FAIL,surf-delam,2.74,N
BATCH-2024-3632,2023-07-11,QC-05,FAIL,Surface Delamination,0.87,N
BATCH-2024-3633,2023-11-12,QC-06,PASS,,0.47,N
BATCH-2024-3634,2024-03-18,QC-03,PASS,,0.4,N
BATCH-2024-3635,2023-09-18,QC-08,PASS,,0.48,Y
BATCH-2024-3636,2023-10-16,QC-07,PASS,,0.43,N
BATCH-2024-3637,2024-05-18,QC-07,PASS,,0.31,N
BATCH-2024-3638,2023-12-09,QC-01,PASS,,0.03,N
BATCH-2024-3639,2023-08-25,QC-07,PASS,,0.26,Y
BATCH-2024-3640,2023-06-25,QC-04,PASS,,0.5,N
BATCH-2024-3641,2024-06-12,QC-07,PASS,,0.3,N
BATCH-2024-3642,2024-05-06,QC-08,PASS,,0.33,Y
BATCH-2024-3643,2023-06-27,QC-03,PASS,,0.25,N
BATCH-2024-3644,2023-03-23,QC-08,PASS,,0.39,Y
BATCH-2024-3645,2023-12-25,QC-06,PASS,,0.03,N
BATCH-2024-3646,2023-11-03,QC-07,PASS,,0.05,N
BATCH-2024-3647,2024-03-16,QC-08,PASS,,0.27,Y
BATCH-2024-3648,2023-04-17,QC-05,PASS,,0.14,N
BATCH-2024-3649,2024-01-17,QC-02,PASS,,0.49,N
BATCH-2024-3650,2023-06-22,QC-05,PASS,,0.46,Y
BATCH-2024-3651,2024-04-13,QC-08,PASS,,0.29,N
BATCH-2024-3652,2023-08-20,QC-04,PASS,,0.42,N
BATCH-2024-3653,2023-08-10,QC-05,PASS,,0.14,N
BATCH-2024-3654,2024-01-28,QC-08,PASS,,0.15,Y
BATCH-2024-3655,2023-07-12,QC-06,PASS,,0.05,N
BATCH-2024-3656,2023-07-29,QC-04,PASS,,0.35,N
BATCH-2024-3657,2023-01-12,QC-05,PASS,,0.03,N
BATCH-2024-3658,2024-05-08,QC-01,PASS,,0.03,N
BATCH-2024-3659,2023-10-12,QC-03,PASS,,0.04,N
BATCH-2024-3660,2023-06-24,QC-07,PASS,,0.32,N
BATCH-2024-3661,2023-12-07,QC-08,PASS,,0.03,Y
BATCH-2024-3662,2023-09-12,QC-07,PASS,,0.37,N
BATCH-2024-3663,2023-08-20,QC-05,PASS,,0.13,N
BATCH-2024-3664,2024-03-10,QC-07,PASS,,0.19,Y
BATCH-2024-3665,2023-05-16,QC-06,PASS,,0.29,Y
BATCH-2024-3666,2024-02-15,QC-02,PASS,,0.04,N
BATCH-2024-3667,2023-04-26,QC-05,PASS,,0.09,N
BATCH-2024-3668,2024-02-03,QC-04,PASS,,0.27,Y
BATCH-2024-3669,2024-02-22,QC-07,PASS,,0.47,Y
BATCH-2024-3670,2023-05-12,QC-08,PASS,,0.09,N
BATCH-2024-3671,2024-06-14,QC-04,PASS,,0.19,N
BATCH-2024-3672,2023-05-17,QC-04,PASS,,0.19,N
BATCH-2024-3673,2023-04-29,QC-02,PASS,,0.21,N
BATCH-2024-3674,2023-07-16,QC-01,PASS,,0.1,Y
BATCH-2024-3675,2023-12-22,QC-03,PASS,,0.45,N
BATCH-2024-3676,2023-01-05,QC-01,PASS,,0.43,N
BATCH-2024-3677,2024-06-27,QC-02,PASS,,0.15,N
BATCH-2024-3678,2024-03-08,QC-02,PASS,,0.18,N
BATCH-2024-3679,2023-03-24,QC-05,PASS,,0.38,Y
BATCH-2024-3680,2023-05-10,QC-02,PASS,,0.28,N
BATCH-2024-3681,2023-01-13,QC-03,PASS,,0.1,N
BATCH-2024-3682,2023-07-25,QC-07,PASS,,0.49,N
BATCH-2024-3683,2024-02-17,QC-07,PASS,,0.32,N
BATCH-2024-3684,2023-12-01,QC-03,PASS,,0.09,N
BATCH-2024-3685,2023-01-08,QC-05,PASS,,0.44,N
BATCH-2024-3686,2024-01-26,QC-08,PASS,,0.16,Y
BATCH-2024-3687,2023-05-28,QC-06,PASS,,0.21,N
BATCH-2024-3688,2024-02-20,QC-06,PASS,,0.33,N
BATCH-2024-3689,2023-10-25,QC-02,PASS,,0.44,N
BATCH-2024-3690,2023-01-19,QC-06,PASS,,0.45,N
BATCH-2024-3691,2023-10-09,QC-06,PASS,,0.22,Y
BATCH-2024-3692,2024-05-31,QC-03,PASS,,0.26,N
BATCH-2024-3693,2023-03-02,QC-01,PASS,,0.35,Y
BATCH-2024-3694,2023-09-20,QC-03,PASS,,0.43,N
BATCH-2024-3695,2023-11-06,QC-04,PASS,,0.28,N
BATCH-2024-3696,2023-01-05,QC-08,PASS,,0.47,N
BATCH-2024-3697,2023-10-22,QC-06,PASS,,0.25,N
BATCH-2024-3698,2023-01-08,QC-02,PASS,,0.33,Y
BATCH-2024-3699,2023-10-24,QC-01,PASS,,0.48,N
BATCH-2024-3700,2024-05-19,QC-04,PASS,,0.19,N
BATCH-2024-3701,2023-03-02,QC-05,PASS,,0.31,N
BATCH-2024-3702,2023-10-30,QC-04,PASS,,0.15,N
BATCH-2024-3703,2024-06-07,QC-08,PASS,,0.19,N
BATCH-2024-3704,2023-01-29,QC-02,PASS,,0.32,N
BATCH-2024-3705,2024-05-27,QC-06,PASS,,0.41,N
BATCH-2024-3706,2024-02-15,QC-07,PASS,,0.26,N
BATCH-2024-3707,2024-06-12,QC-06,PASS,,0.07,N
BATCH-2024-3708,2024-03-13,QC-08,FAIL,edgecrack,2.7,N
BATCH-2024-3709,2024-01-15,QC-04,FAIL,surf-delam,0.53,N
BATCH-2024-3710,2024-04-26,QC-04,PASS,,0.32,N
BATCH-2024-3711,2024-02-28,QC-08,PASS,,0.4,N
BATCH-2024-3712,2023-05-21,QC-05,PASS,,0.36,N
BATCH-2024-3713,2023-08-25,QC-04,PASS,,0.06,N
