batch_id,inspection_date,inspector_id,product_type,pass_fail,defect_type,defect_rate_pct,rework_flag,sample_size,defects_found,measurement_tool,hold_released,customer_specific,remarks
BATCH-2021-0477,2023-11-20,QC-03,ABS Sensor Ring,FAIL,Improper heat treatment,9.2767,Y,50.0,,Hardness tester,Y,OEM-HONDA,Waived by OEM
BATCH-2023-0321,2021-11-12,QC-01,Brake Pad Type A,FAIL,Adhesive bond failure,10.3759,Y,184.0,9.0,,N,,Re-inspect after rework
BATCH-2024-0313,2021-07-04,QC-09,Brake Pad Type A,PASS,,3.3701,Y,195.0,0.0,Go/No-Go gauge,Y,,Escalated to QA Manager
BATCH-2024-0056,05/04/2022,QC-05,ABS Sensor Ring,PASS,,5.0328,Y,26.0,0.0,CMM,N,,OK
BATCH-2022-0196,2021-08-31,QC-08,Brake Shoe,PASS,,8.2848,N,,0.0,Hardness tester,Y,OEM-RENAULT,Waived by OEM
BATCH-2021-0042,2021-12-08,QC-02,Wheel Hub Assy,PASS,,5.1448,Y,89.0,0.0,Vernier,Y,,Waived by OEM
BATCH-2024-0313,2022-05-31,QC-04,CV Joint,PASS,,11.4363,N,70.0,0.0,Vernier,N,,
BATCH-2023-0207,20-Feb-2024,QC-03,Disc Brake Caliper,FAIL,Warpage > 0.3 mm,4.9151,,161.0,22.0,Torque wrench,N,OEM-TATA,Escalated to QA Manager
BATCH-2024-0062,2024-07-08,QC-07,Brake Pad Type A,PASS,,6.0051,Y,163.0,0.0,Hardness tester,N,OEM-TVS,
BATCH-2022-0292,2023-09-26,QC-07,Brake Disc,PASS,,10.8543,Y,189.0,0.0,CMM,,OEM-FORD,Re-inspect after rework
BATCH-2024-0045,2022-02-17,QC-02,Brake Pad Type A,PASS,,7.6986,N,137.0,0.0,CMM,N,OEM-FORD,OK
BATCH-2023-0202,2022-01-12,QC-06,Brake Pad Type B,REWORK,Lining detachment,2.5421,Y,194.0,16.0,Height gauge,,OEM-HYUNDAI,OK
BATCH-2024-0025,2024-03-22,QC-05,Wheel Hub Assy,PASS,,8.4341,Y,144.0,0.0,Hardness tester,N,OEM-FORD,OK
BATCH-2024-0250,2024-04-04,QC-02,Drum Brake Assy,REWORK,Warpage > 0.3 mm,7.1125,N,168.0,4.0,,N,OEM-BAJAJ,Borderline – monitor next batch
BATCH-2024-0019,30-Dec-2024,QC-05,Brake Disc,FAIL,Dimensional out-of-spec,9.7509,Y,133.0,18.0,Go/No-Go gauge,N,OEM-HYUNDAI,
BATCH-2023-0015,2023-03-29,QC-03,Brake Pad Type A,PASS,,1.6141,N,141.0,,CMM,N,OEM-TATA,Waived by OEM
BATCH-2024-0088,2021-10-13,QC-08,Brake Shoe,PASS,,7.5124,N,69.0,0.0,Vernier,Y,OEM-HYUNDAI,Borderline – monitor next batch
BATCH-2021-0131,2023-08-23,QC-02,Wheel Hub Assy,FAIL,Dimensional out-of-spec,3.8029,N,99.0,7.0,Hardness tester,Y,,Borderline – monitor next batch
BATCH-2024-0098,2024-09-15,QC-01,Brake Pad Type A,PASS,,6.6707,Y,177.0,0.0,Visual,Y,,Waived by OEM
BATCH-2023-0009,2021-01-13,QC-07,Brake Shoe,PASS,,6.0265,Y,31.0,0.0,Height gauge,N,OEM-BAJAJ,Customer concession raised
BATCH-2022-0073,2022-07-10,QC-02,Drum Brake Assy,REWORK,Improper heat treatment,5.6653,Y,168.0,,Vernier,Y,OEM-MARUTI,Borderline – monitor next batch
BATCH-2024-0047,2024-03-03,QC-05,Disc Brake Caliper,PASS,,5.7342,Y,,0.0,CMM,N,OEM-HYUNDAI,Borderline – monitor next batch
BATCH-2021-0040,2022-02-07,QC-03,Brake Pad Type B,PASS,,11.1429,Y,82.0,0.0,Torque wrench,Y,,OK
BATCH-2024-0018,2022-03-04,QC-05,CV Joint,PASS,,6.1855,N,125.0,0.0,CMM,N,,Escalated to QA Manager
BATCH-2024-0039,2023-07-05,QC-07,CV Joint,PASS,,10.9993,Y,22.0,0.0,Torque wrench,Y,OEM-HYUNDAI,Borderline – monitor next batch
BATCH-2024-0130,12/16/2023,QC-03,Brake Shoe,FAIL,Lining detachment,5.1369,N,172.0,14.0,,N,,Escalated to QA Manager
BATCH-2022-0204,2021-08-25,QC-02,Disc Brake Caliper,PASS,,7.3131,Y,,0.0,CMM,N,OEM-HONDA,OK
BATCH-2024-0056,2021-03-28,QC-09,Clutch Plate,FAIL,Lining detachment,6.8789,N,70.0,16.0,Visual,N,OEM-BAJAJ,Escalated to QA Manager
BATCH-2022-0455,2021-01-13,QC-05,ABS Sensor Ring,PASS,,8.4777,,119.0,0.0,Vernier,Y,OEM-RENAULT,Escalated to QA Manager
BATCH-2021-0271,2023-12-16,QC-03,Wheel Hub Assy,PASS,,0.2348,N,118.0,0.0,CMM,N,,Borderline – monitor next batch
BATCH-2024-0348,2021-02-17,QC-08,Brake Disc,REWORK,Corrosion pitting,2.4526,Y,172.0,18.0,Vernier,Y,,OK
BATCH-2022-0488,2022-01-06,QC-01,Brake Disc,FAIL,Adhesive bond failure,3.927,Y,30.0,,Hardness tester,,OEM-RENAULT,Customer concession raised
BATCH-2024-0322,2023-10-22,QC-04,Wheel Hub Assy,PASS,,5.5159,,84.0,0.0,Hardness tester,Y,,Borderline – monitor next batch
BATCH-2022-0289,2021-04-18,QC-01,ABS Sensor Ring,PASS,,11.6159,Y,74.0,0.0,Vernier,Y,OEM-FORD,OK
BATCH-2021-0278,2021-12-16,QC-01,Brake Disc,PASS,,1.608,N,,0.0,Height gauge,N,OEM-MARUTI,
BATCH-2022-0031,15-Dec-2024,QC-01,CV Joint,PASS,,11.5886,Y,106.0,0.0,Visual,Y,,
BATCH-2024-0198,11/19/2023,QC-02,Wheel Hub Assy,PASS,,10.0223,Y,116.0,0.0,Height gauge,Y,OEM-TVS,OK
BATCH-2022-0244,2022-11-20,QC-02,Brake Shoe,PASS,,2.5831,N,34.0,0.0,Vernier,,,Borderline – monitor next batch
BATCH-2022-0187,2024-02-02,QC-03,Wheel Hub Assy,PASS,,2.8579,Y,33.0,0.0,Go/No-Go gauge,N,OEM-HYUNDAI,Borderline – monitor next batch
BATCH-2022-0394,2021-01-24,QC-04,Disc Brake Caliper,PASS,,5.3374,N,58.0,0.0,Height gauge,N,OEM-SUZUKI,Escalated to QA Manager
BATCH-2024-0252,2021-11-29,QC-06,ABS Sensor Ring,REWORK,Corrosion pitting,11.376,Y,116.0,4.0,Torque wrench,N,OEM-TVS,Waived by OEM
BATCH-2023-0374,2023-09-29,QC-05,Wheel Hub Assy,PASS,,5.7499,,74.0,0.0,Visual,N,OEM-RENAULT,Escalated to QA Manager
BATCH-2023-0015,05/25/2022,QC-08,CV Joint,PASS,,9.3118,Y,47.0,0.0,Go/No-Go gauge,Y,OEM-HONDA,Borderline – monitor next batch
BATCH-2021-0049,01/05/2022,QC-06,Brake Pad Type A,PASS,,5.2497,Y,41.0,0.0,Vernier,Y,OEM-RENAULT,Escalated to QA Manager
BATCH-2021-0433,2024-09-29,QC-01,CV Joint,PASS,,2.5745,N,194.0,0.0,CMM,Y,OEM-BAJAJ,OK
BATCH-2024-0447,2024-06-12,QC-08,Disc Brake Caliper,PASS,,7.157,N,177.0,0.0,Hardness tester,Y,OEM-SUZUKI,OK
BATCH-2024-0364,2023-08-19,QC-02,Brake Pad Type B,PASS,,7.3101,N,173.0,0.0,Hardness tester,Y,OEM-TVS,Re-inspect after rework
BATCH-2024-0316,2022-05-08,QC-07,Brake Pad Type B,REWORK,Improper heat treatment,7.7874,Y,,4.0,Go/No-Go gauge,,OEM-RENAULT,OK
BATCH-2024-0137,2022-02-26,QC-09,Wheel Hub Assy,FAIL,Improper heat treatment,10.8643,Y,26.0,25.0,Torque wrench,N,OEM-MARUTI,Waived by OEM
BATCH-2024-0081,2024-04-04,QC-01,Drum Brake Assy,PASS,,0.8098,Y,186.0,0.0,Height gauge,N,OEM-RENAULT,Re-inspect after rework
BATCH-2022-0049,2024-09-04,QC-01,Disc Brake Caliper,REWORK,Surface delamination,3.769,N,57.0,5.0,Height gauge,N,OEM-TVS,Escalated to QA Manager
BATCH-2021-0160,2024-09-20,QC-05,Clutch Plate,PASS,,5.5547,N,94.0,0.0,Torque wrench,Y,OEM-HYUNDAI,Re-inspect after rework
BATCH-2024-0127,08-12-2024,QC-07,Wheel Hub Assy,PASS,,8.809,Y,83.0,,Go/No-Go gauge,Y,OEM-FORD,Escalated to QA Manager
BATCH-2024-0374,2023-09-21,QC-05,Drum Brake Assy,REWORK,Friction material cracking,9.9461,,192.0,2.0,CMM,N,OEM-MARUTI,Escalated to QA Manager
BATCH-2021-0136,2024-01-13,QC-05,Brake Shoe,PASS,,0.873,Y,103.0,0.0,Go/No-Go gauge,Y,,Borderline – monitor next batch
BATCH-2024-0280,2021-05-24,QC-05,Brake Pad Type A,PASS,,10.7105,,58.0,0.0,Go/No-Go gauge,N,,Escalated to QA Manager
BATCH-2023-0453,2023-04-07,QC-02,Brake Disc,PASS,,7.4093,N,84.0,0.0,Hardness tester,N,OEM-SUZUKI,OK
BATCH-2023-0461,2024-09-27,QC-07,Brake Pad Type A,PASS,,5.2093,N,145.0,0.0,Hardness tester,Y,OEM-RENAULT,OK
BATCH-2024-0230,2022-09-21,QC-07,Brake Pad Type B,PASS,,10.8999,Y,42.0,0.0,Vernier,N,,OK
BATCH-2021-0217,2022-01-11,QC-07,Wheel Hub Assy,PASS,,5.5189,,21.0,0.0,Hardness tester,Y,,Re-inspect after rework
BATCH-2022-0300,27-Dec-2021,QC-06,Wheel Hub Assy,PASS,,7.0837,,50.0,0.0,Vernier,Y,OEM-HONDA,Waived by OEM
BATCH-2024-0283,2023-07-15,QC-05,CV Joint,FAIL,Corrosion pitting,10.4186,N,197.0,21.0,Height gauge,N,OEM-HYUNDAI,Borderline – monitor next batch
BATCH-2023-0080,2023-03-14,QC-04,ABS Sensor Ring,PASS,,7.0146,N,200.0,0.0,Hardness tester,Y,,Customer concession raised
BATCH-2022-0185,2022-08-30,QC-09,Brake Shoe,PASS,,0.0465,Y,39.0,0.0,CMM,Y,OEM-TATA,Escalated to QA Manager
BATCH-2023-0252,12/26/2024,QC-02,Brake Shoe,PASS,,11.4852,Y,53.0,0.0,Torque wrench,Y,OEM-HYUNDAI,Waived by OEM
BATCH-2024-0037,2022-03-07,QC-02,Drum Brake Assy,FAIL,Noise under braking,7.2174,N,174.0,19.0,,Y,OEM-MARUTI,Borderline – monitor next batch
BATCH-2022-0110,2022-03-12,QC-09,Brake Pad Type B,PASS,,8.3315,N,142.0,0.0,CMM,N,OEM-FORD,Escalated to QA Manager
BATCH-2024-0240,2024-08-08,QC-06,Clutch Plate,PASS,,4.4333,Y,112.0,0.0,CMM,N,,Borderline – monitor next batch
BATCH-2021-0080,2023-04-11,QC-01,Brake Pad Type A,PASS,,5.286,Y,181.0,0.0,CMM,Y,OEM-SUZUKI,Borderline – monitor next batch
BATCH-2023-0461,2021-09-19,QC-05,Brake Pad Type B,PASS,,7.2421,Y,,0.0,Go/No-Go gauge,,,Customer concession raised
BATCH-2022-0042,2022-12-21,QC-05,CV Joint,PASS,,6.2924,N,,0.0,Height gauge,Y,OEM-RENAULT,Customer concession raised
BATCH-2021-0248,2021-01-31,QC-05,Clutch Plate,PASS,,6.7553,Y,22.0,0.0,Torque wrench,Y,OEM-RENAULT,Re-inspect after rework
BATCH-2023-0380,2023-07-08,QC-03,Brake Disc,PASS,,9.6866,N,122.0,0.0,Visual,Y,OEM-HONDA,Escalated to QA Manager
BATCH-2022-0159,2024-10-16,QC-03,Brake Pad Type B,PASS,,7.6273,Y,,0.0,Visual,N,OEM-HYUNDAI,OK
BATCH-2024-0042,2022-07-29,QC-02,Brake Shoe,FAIL,Improper heat treatment,8.6387,N,182.0,,CMM,Y,OEM-RENAULT,Borderline – monitor next batch
BATCH-2021-0312,2023-11-26,QC-07,Clutch Plate,FAIL,Friction material cracking,10.0181,N,155.0,3.0,CMM,Y,OEM-BAJAJ,Customer concession raised
BATCH-2023-0405,2021-11-12,QC-08,Wheel Hub Assy,FAIL,Surface delamination,11.6343,N,119.0,12.0,,N,OEM-TATA,Borderline – monitor next batch
BATCH-2022-0424,2021-10-31,QC-03,Drum Brake Assy,PASS,,3.4666,N,48.0,0.0,Hardness tester,Y,OEM-MAHINDRA,OK
BATCH-2023-0155,2024-04-28,QC-02,Brake Pad Type B,PASS,,7.3022,Y,57.0,0.0,Hardness tester,N,OEM-HONDA,Borderline – monitor next batch
BATCH-2023-0420,01-04-2022,QC-01,Wheel Hub Assy,FAIL,Warpage > 0.3 mm,3.3111,Y,196.0,,Vernier,Y,OEM-BAJAJ,Borderline – monitor next batch
BATCH-2024-0184,02/03/2024,QC-02,Brake Disc,PASS,,5.9703,Y,196.0,0.0,CMM,,OEM-SUZUKI,Escalated to QA Manager
BATCH-2024-0443,2022-06-22,QC-04,Drum Brake Assy,PASS,,9.7418,Y,75.0,,Go/No-Go gauge,Y,OEM-MARUTI,Customer concession raised
BATCH-2024-0366,2021-09-24,QC-03,Brake Pad Type A,PASS,,0.2285,Y,134.0,0.0,Go/No-Go gauge,,OEM-HYUNDAI,OK
BATCH-2022-0470,2023-04-24,QC-07,ABS Sensor Ring,PASS,,2.9709,Y,51.0,0.0,Visual,N,OEM-HONDA,Escalated to QA Manager
BATCH-2024-0470,2024-08-25,QC-02,Brake Pad Type B,FAIL,Porosity – casting defect,2.4378,Y,147.0,2.0,Visual,N,OEM-TVS,Re-inspect after rework
BATCH-2023-0332,2023-10-28,QC-05,Brake Pad Type B,PASS,,3.5961,Y,199.0,0.0,Height gauge,Y,,Re-inspect after rework
BATCH-2022-0466,2021-04-12,QC-07,Brake Disc,PASS,,4.9131,Y,73.0,0.0,Go/No-Go gauge,N,OEM-HONDA,Borderline – monitor next batch
BATCH-2021-0458,2024-06-10,QC-08,Brake Shoe,FAIL,Porosity – casting defect,7.0792,Y,92.0,7.0,Visual,N,OEM-SUZUKI,Waived by OEM
BATCH-2024-0184,23/09/2021,QC-09,Brake Shoe,PASS,,0.3658,Y,187.0,0.0,Visual,Y,OEM-TATA,Escalated to QA Manager
BATCH-2023-0229,05/28/2022,QC-06,Clutch Plate,PASS,,5.9764,Y,136.0,0.0,CMM,N,OEM-HYUNDAI,Customer concession raised
BATCH-2021-0431,2024-12-02,QC-08,Brake Pad Type A,REWORK,Corrosion pitting,4.9216,N,66.0,,Hardness tester,N,OEM-MAHINDRA,Borderline – monitor next batch
BATCH-2022-0056,2023-03-03,QC-01,Brake Shoe,PASS,,3.9032,Y,155.0,0.0,Go/No-Go gauge,Y,OEM-HONDA,Customer concession raised
BATCH-2024-0444,2021-10-01,QC-05,Wheel Hub Assy,REWORK,Edge chipping,7.4936,Y,70.0,16.0,CMM,N,OEM-FORD,Re-inspect after rework
BATCH-2023-0345,22-07-2024,QC-02,Brake Disc,PASS,,6.1653,,46.0,0.0,Go/No-Go gauge,N,OEM-TVS,Waived by OEM
BATCH-2021-0235,2024-12-27,QC-02,Brake Pad Type B,PASS,,11.7749,Y,106.0,0.0,Torque wrench,N,,Waived by OEM
BATCH-2024-0160,2022-04-14,QC-04,Brake Pad Type B,PASS,,9.6977,Y,102.0,0.0,Height gauge,N,OEM-MAHINDRA,Borderline – monitor next batch
BATCH-2021-0443,2024-10-19,QC-05,Drum Brake Assy,PASS,,6.854,Y,146.0,0.0,Go/No-Go gauge,N,,Borderline – monitor next batch
BATCH-2022-0303,2024-05-23,QC-07,Brake Disc,PASS,,9.3018,N,92.0,0.0,Vernier,N,OEM-RENAULT,Waived by OEM
BATCH-2024-0068,2024-10-20,QC-07,Brake Disc,PASS,,11.2281,N,55.0,0.0,Height gauge,N,OEM-TVS,
BATCH-2021-0074,2021-04-27,QC-09,Clutch Plate,PASS,,4.8787,N,,0.0,Height gauge,Y,OEM-HYUNDAI,Customer concession raised
BATCH-2023-0452,05/11/2023,QC-06,CV Joint,PASS,,6.5469,N,22.0,0.0,Hardness tester,Y,OEM-TATA,Borderline – monitor next batch
BATCH-2021-0109,2024-12-31,QC-04,ABS Sensor Ring,PASS,,2.3151,Y,106.0,0.0,Torque wrench,Y,,Re-inspect after rework
BATCH-2023-0044,27-Jan-2021,QC-01,Brake Disc,PASS,,11.9953,,192.0,0.0,Visual,N,OEM-MAHINDRA,Customer concession raised
BATCH-2022-0394,2022-06-16,QC-03,ABS Sensor Ring,PASS,,9.8876,Y,61.0,0.0,Vernier,,,Borderline – monitor next batch
BATCH-2022-0356,05-Nov-2022,QC-03,Disc Brake Caliper,PASS,,11.8749,,107.0,0.0,Torque wrench,Y,OEM-RENAULT,Borderline – monitor next batch
BATCH-2022-0264,2024-09-22,QC-02,Brake Shoe,PASS,,7.7001,Y,66.0,0.0,,Y,OEM-TVS,Re-inspect after rework
BATCH-2022-0225,16-02-2022,QC-03,ABS Sensor Ring,PASS,,6.3488,N,33.0,0.0,Visual,Y,OEM-TVS,Waived by OEM
BATCH-2024-0307,2024-04-19,QC-02,Disc Brake Caliper,REWORK,Porosity – casting defect,8.0498,N,120.0,1.0,Vernier,Y,OEM-TVS,Waived by OEM
BATCH-2023-0124,2023-10-22,QC-01,Brake Pad Type A,PASS,,3.466,N,177.0,0.0,Vernier,Y,OEM-HONDA,Re-inspect after rework
BATCH-2024-0327,04/08/2023,QC-06,Clutch Plate,PASS,,4.8313,Y,42.0,0.0,Vernier,Y,OEM-BAJAJ,Escalated to QA Manager
BATCH-2022-0393,2022-12-01,QC-09,Drum Brake Assy,PASS,,10.1901,Y,99.0,0.0,Visual,N,OEM-TVS,Customer concession raised
BATCH-2021-0130,29/10/2022,QC-06,CV Joint,FAIL,Vibration at speed,2.2174,N,186.0,16.0,CMM,N,OEM-RENAULT,Re-inspect after rework
BATCH-2024-0493,04/29/2023,QC-05,Brake Pad Type A,PASS,,1.96,Y,146.0,0.0,Vernier,N,OEM-HONDA,Escalated to QA Manager
BATCH-2023-0005,2021-11-26,QC-08,Clutch Plate,PASS,,9.0912,N,,0.0,Go/No-Go gauge,N,OEM-MARUTI,Waived by OEM
BATCH-2023-0077,2021-08-03,QC-02,CV Joint,FAIL,Lining detachment,0.6093,N,,11.0,Hardness tester,N,OEM-BAJAJ,Borderline – monitor next batch
BATCH-2021-0131,2021-09-22,QC-09,Drum Brake Assy,FAIL,Warpage > 0.3 mm,6.9148,N,172.0,13.0,Visual,Y,OEM-MAHINDRA,Borderline – monitor next batch
BATCH-2024-0098,21-Oct-2023,QC-09,Disc Brake Caliper,PASS,,8.9416,N,60.0,0.0,,,OEM-BAJAJ,Re-inspect after rework
BATCH-2023-0096,2023-04-27,QC-02,Brake Pad Type A,PASS,,0.393,Y,171.0,0.0,Height gauge,N,OEM-BAJAJ,Waived by OEM
BATCH-2024-0271,28-03-2021,QC-03,Clutch Plate,PASS,,0.4188,,193.0,0.0,Height gauge,N,OEM-RENAULT,Customer concession raised
BATCH-2021-0098,29-Nov-2021,QC-02,Brake Disc,PASS,,1.2882,N,163.0,0.0,,N,OEM-MARUTI,Re-inspect after rework
BATCH-2022-0350,2023-05-29,QC-03,Drum Brake Assy,PASS,,0.8546,Y,170.0,0.0,Torque wrench,N,OEM-FORD,Waived by OEM
BATCH-2022-0342,2024-12-28,QC-03,Disc Brake Caliper,PASS,,11.4684,Y,193.0,0.0,Height gauge,,OEM-TVS,OK
BATCH-2023-0347,2023-07-19,QC-09,ABS Sensor Ring,PASS,,2.7308,N,56.0,0.0,Torque wrench,Y,,Re-inspect after rework
BATCH-2022-0225,2021-02-04,QC-06,Brake Pad Type B,PASS,,2.4973,Y,60.0,0.0,Visual,Y,OEM-TATA,Customer concession raised
BATCH-2022-0131,2024-11-08,QC-06,Brake Shoe,PASS,,2.9096,N,186.0,0.0,,N,OEM-HYUNDAI,OK
BATCH-2022-0432,2024-02-28,QC-06,Wheel Hub Assy,PASS,,6.8613,Y,140.0,0.0,Hardness tester,,,Borderline – monitor next batch
BATCH-2022-0207,2021-08-30,QC-05,Drum Brake Assy,REWORK,Ovality – rotor,5.7669,N,122.0,2.0,,Y,OEM-RENAULT,Customer concession raised
BATCH-2022-0406,2023-02-16,QC-02,Brake Pad Type A,PASS,,9.4898,,,0.0,CMM,N,OEM-HONDA,Borderline – monitor next batch
BATCH-2023-0415,20-12-2022,QC-03,Brake Pad Type B,PASS,,7.4212,N,97.0,0.0,Torque wrench,Y,OEM-SUZUKI,Escalated to QA Manager
BATCH-2023-0055,2022-06-28,QC-06,Clutch Plate,REWORK,Lining detachment,9.3314,N,22.0,22.0,CMM,Y,OEM-BAJAJ,OK
BATCH-2024-0325,2022-06-26,QC-04,Disc Brake Caliper,PASS,,10.4232,Y,104.0,0.0,Visual,Y,OEM-BAJAJ,Waived by OEM
BATCH-2021-0379,2021-04-13,QC-03,ABS Sensor Ring,REWORK,Surface delamination,10.9772,N,88.0,21.0,Vernier,N,OEM-RENAULT,Borderline – monitor next batch
BATCH-2022-0122,2024-12-22,QC-01,Clutch Plate,PASS,,0.7699,N,133.0,0.0,Hardness tester,Y,OEM-FORD,Customer concession raised
BATCH-2024-0382,2024-02-19,QC-09,Drum Brake Assy,FAIL,Porosity – casting defect,9.0307,Y,181.0,17.0,Hardness tester,N,OEM-TVS,Re-inspect after rework
BATCH-2022-0437,2023-10-09,QC-05,ABS Sensor Ring,PASS,,2.9241,N,116.0,0.0,Vernier,Y,OEM-BAJAJ,Re-inspect after rework
BATCH-2023-0317,2021-01-10,QC-01,Wheel Hub Assy,PASS,,5.1876,N,172.0,0.0,Vernier,,OEM-TVS,Re-inspect after rework
BATCH-2024-0352,2023-10-28,QC-05,Clutch Plate,PASS,,9.1108,N,32.0,,Torque wrench,Y,OEM-SUZUKI,Customer concession raised
BATCH-2024-0268,2024-03-26,QC-03,Drum Brake Assy,PASS,,10.1304,N,28.0,0.0,Vernier,N,OEM-HYUNDAI,Borderline – monitor next batch
BATCH-2023-0250,2023-11-26,QC-07,Brake Disc,PASS,,1.0205,Y,21.0,0.0,Vernier,Y,OEM-MAHINDRA,Waived by OEM
BATCH-2021-0243,2024-04-29,QC-04,Brake Shoe,PASS,,4.4386,Y,151.0,0.0,Torque wrench,N,OEM-HONDA,Escalated to QA Manager
BATCH-2021-0049,2024-06-12,QC-08,Brake Pad Type A,PASS,,9.8225,Y,80.0,0.0,Vernier,N,OEM-TATA,Customer concession raised
BATCH-2023-0032,2021-06-23,QC-05,Brake Pad Type B,REWORK,Corrosion pitting,0.158,N,187.0,24.0,Hardness tester,Y,,Borderline – monitor next batch
BATCH-2021-0146,2024-08-05,QC-09,Wheel Hub Assy,FAIL,Dimensional out-of-spec,0.428,Y,140.0,,,Y,,Re-inspect after rework
BATCH-2024-0165,13/06/2022,QC-04,Brake Disc,FAIL,Friction material cracking,5.6125,N,,11.0,Visual,N,OEM-TATA,Borderline – monitor next batch
BATCH-2023-0397,2021-11-30,QC-07,Wheel Hub Assy,REWORK,Warpage > 0.3 mm,9.2061,N,150.0,22.0,CMM,Y,OEM-MARUTI,Escalated to QA Manager
BATCH-2024-0307,2023-01-15,QC-06,CV Joint,PASS,,11.8765,N,64.0,0.0,Height gauge,N,OEM-MAHINDRA,Customer concession raised
BATCH-2023-0130,13-11-2022,QC-02,Clutch Plate,REWORK,Vibration at speed,5.1065,N,66.0,,Visual,Y,OEM-MAHINDRA,Escalated to QA Manager
BATCH-2022-0174,31-Jul-2022,QC-02,Brake Disc,PASS,,2.2126,Y,191.0,0.0,Visual,N,,Borderline – monitor next batch
BATCH-2023-0420,2022-01-28,QC-08,CV Joint,FAIL,Adhesive bond failure,1.5609,Y,34.0,24.0,Hardness tester,N,OEM-TATA,Waived by OEM
BATCH-2022-0496,2023-04-21,QC-01,CV Joint,PASS,,9.8747,Y,66.0,0.0,,N,OEM-TVS,OK
BATCH-2021-0242,06/22/2021,QC-03,Brake Shoe,PASS,,6.6075,Y,46.0,0.0,CMM,Y,OEM-HYUNDAI,Escalated to QA Manager
BATCH-2023-0335,2022-11-04,QC-01,Brake Pad Type A,FAIL,Dimensional out-of-spec,7.8792,Y,78.0,25.0,CMM,N,OEM-MAHINDRA,Re-inspect after rework
BATCH-2021-0420,2023-02-07,QC-07,Brake Disc,FAIL,Ovality – rotor,4.3595,N,118.0,2.0,Vernier,,OEM-TVS,OK
BATCH-2021-0160,2022-07-14,QC-04,Brake Pad Type B,PASS,,5.6112,Y,140.0,,Vernier,Y,OEM-RENAULT,OK
BATCH-2021-0111,2024-06-22,QC-07,ABS Sensor Ring,PASS,,2.9933,Y,142.0,0.0,Visual,Y,,Escalated to QA Manager
BATCH-2024-0357,27-Jul-2024,QC-02,CV Joint,PASS,,3.1544,Y,156.0,0.0,Torque wrench,N,OEM-RENAULT,Customer concession raised
BATCH-2022-0003,2021-10-26,QC-05,Clutch Plate,PASS,,9.2524,Y,71.0,0.0,CMM,Y,OEM-HYUNDAI,Re-inspect after rework
BATCH-2024-0382,2022-05-28,QC-01,CV Joint,PASS,,4.791,N,74.0,0.0,Go/No-Go gauge,Y,OEM-MARUTI,Re-inspect after rework
BATCH-2023-0473,2024-11-29,QC-07,Disc Brake Caliper,PASS,,10.2608,N,37.0,0.0,CMM,Y,OEM-BAJAJ,Borderline – monitor next batch
BATCH-2022-0324,07/22/2024,QC-05,Wheel Hub Assy,PASS,,8.3708,N,86.0,0.0,Go/No-Go gauge,Y,OEM-MARUTI,Re-inspect after rework
BATCH-2024-0111,2024-04-13,QC-05,ABS Sensor Ring,FAIL,Warpage > 0.3 mm,10.2254,,123.0,8.0,Visual,Y,OEM-RENAULT,Customer concession raised
BATCH-2023-0139,2024-02-21,QC-07,Brake Shoe,PASS,,7.0379,N,144.0,0.0,,N,,Re-inspect after rework
BATCH-2023-0276,2024-04-01,QC-03,Clutch Plate,PASS,,6.7922,N,30.0,0.0,Torque wrench,N,OEM-RENAULT,Waived by OEM
BATCH-2023-0097,2023-12-10,QC-02,Brake Pad Type B,PASS,,8.8471,N,181.0,0.0,Go/No-Go gauge,Y,,Customer concession raised
BATCH-2021-0366,24/07/2023,QC-04,CV Joint,PASS,,10.1439,Y,88.0,0.0,Hardness tester,Y,OEM-RENAULT,
BATCH-2024-0183,03/10/2024,QC-01,Disc Brake Caliper,PASS,,10.6465,Y,56.0,0.0,Torque wrench,N,,Re-inspect after rework
BATCH-2023-0321,2024-05-01,QC-01,CV Joint,PASS,,7.4662,Y,144.0,0.0,Hardness tester,N,OEM-RENAULT,Borderline – monitor next batch
BATCH-2022-0003,2021-07-04,QC-03,Brake Pad Type B,PASS,,11.1206,Y,51.0,0.0,Go/No-Go gauge,Y,OEM-TVS,Waived by OEM
BATCH-2021-0110,2023-03-15,QC-04,Brake Pad Type B,PASS,,11.5369,N,55.0,0.0,Vernier,Y,OEM-HONDA,OK
BATCH-2022-0420,2021-10-14,QC-06,Brake Pad Type B,PASS,,11.8719,,185.0,0.0,Vernier,N,OEM-MARUTI,Customer concession raised
BATCH-2023-0398,2023-02-10,QC-03,ABS Sensor Ring,PASS,,10.3776,Y,89.0,0.0,CMM,Y,,Escalated to QA Manager
BATCH-2021-0015,2022-11-29,QC-09,Brake Shoe,REWORK,Warpage > 0.3 mm,1.3949,N,,8.0,Visual,N,,Waived by OEM
BATCH-2021-0051,2024-07-03,QC-05,Disc Brake Caliper,PASS,,8.0476,N,58.0,0.0,Visual,N,OEM-MARUTI,OK
BATCH-2023-0254,2022-06-19,QC-01,Clutch Plate,FAIL,Porosity – casting defect,9.4651,N,30.0,4.0,Hardness tester,,,Waived by OEM
BATCH-2022-0174,2022-11-17,QC-07,Disc Brake Caliper,PASS,,2.4616,Y,29.0,0.0,Torque wrench,N,OEM-BAJAJ,Customer concession raised
