date,shift,machine_id,operator_id,batch_id,input_lot_ref,units_produced,cycle_time_min
2024-05-11,B,MC-02,OP-010,BATCH-2023-2668,LOT-2023-141,360,8.5
2023-06-18,C,MC-01,OP-009,BATCH-2023-2669,LOT-2024-003,442,9.3
2024-03-02,A,MC-05,OP-003,BATCH-2023-2670,LOT-2024-165,338,11.6
2024-05-13,C,MC-05,OP-011,BATCH-2023-2671,LOT-2023-105,497,9.1
2023-04-06,A,MC-04,OP-014,BATCH-2023-2672,LOT-2024-125,386,10.0
2024-03-27,B,MC-05,OP-020,BATCH-2023-2673,LOT-2024-135,549,14.8
2024-01-06,C,MC-05,OP-018,,LOT-2023-063,329,17.6
2023-09-28,A,MC-05,OP-011,BATCH-2023-2675,LOT-2024-017,292,11.4
2023-09-14,B,MC-02,OP-003,BATCH-2023-2676,LOT-2024-124,272,10.2
2023-10-08,A,MC-05,OP-003,BATCH-2023-2677,LOT-2024-114,480,15.6
2024-06-15,C,MC-05,OP-008,BATCH-2023-2678,LOT-2024-096,264,15.3
2023-02-11,A,MC-03,OP-010,BATCH-2023-2679,LOT-2023-016,379,15.4
2024-03-24,B,MC-01,OP-011,BATCH-2023-2680,LOT-2024-083,573,13.7
2023-08-18,A,MC-04,OP-004,BATCH-2023-2681,LOT-2024-048,268,9.9
2023-08-28,B,MC-03,OP-008,BATCH-2023-2682,LOT-2023-199,303,11.7
2023-07-19,B,MC-05,OP-018,BATCH-2023-2683,LOT-2024-157,210,13.7
2023-06-10,C,MC-04,OP-001,BATCH-2023-2684,LOT-2023-187,468,12.9
2024-05-15,C,MC-05,OP-005,BATCH-2023-2685,LOT-2024-163,598,15.0
2024-05-02,C,MC-04,OP-015,BATCH-2023-2686,LOT-2024-109,312,13.8
2024-06-11,B,MC-01,OP-019,BATCH-2023-2687,LOT-2023-112,455,14.6
2024-05-25,A,MC-03,OP-009,BATCH-2023-2688,LOT-2024-086,386,14.6
2024-03-30,C,MC-01,OP-003,BATCH-2023-2689,LOT-2023-154,208,17.3
2023-08-25,B,MC-03,OP-005,BATCH-2023-2690,LOT-2023-177,429,13.2
2023-12-20,C,MC-03,OP-003,,LOT-2024-061,577,11.5
2024-05-26,A,MC-05,OP-018,BATCH-2023-2692,LOT-2023-118,594,17.6
2024-03-28,A,MC-05,OP-018,BATCH-2023-2693,LOT-2024-164,435,14.7
2024-06-02,C,MC-03,OP-007,BATCH-2023-2694,LOT-2024-002,553,13.5
2023-01-03,C,MC-04,OP-005,BATCH-2023-2695,LOT-2023-190,423,13.2
2024-01-15,A,MC-03,OP-003,BATCH-2023-2696,LOT-2024-190,297,16.5
2024-02-23,A,MC-05,OP-004,BATCH-2023-2697,LOT-2024-115,362,11.9
2023-09-06,A,MC-04,OP-017,BATCH-2023-2698,LOT-2024-008,370,10.2
2023-06-09,B,MC-01,OP-008,BATCH-2023-2699,LOT-2024-186,442,9.0
2023-09-05,A,MC-05,OP-012,BATCH-2023-2700,LOT-2024-177,471,10.2
2024-02-22,A,MC-04,OP-017,BATCH-2023-2701,LOT-2024-175,263,12.2
2023-06-15,B,MC-01,OP-013,BATCH-2023-2702,LOT-2024-109,443,12.8
2023-12-25,C,MC-03,OP-010,BATCH-2023-2703,LOT-2024-115,251,16.1
2023-11-23,A,MC-03,OP-001,BATCH-2023-2704,LOT-2024-124,350,8.4
2023-12-03,B,MC-03,OP-017,BATCH-2023-2705,LOT-2023-007,429,9.5
2023-12-17,B,MC-02,OP-002,BATCH-2023-2706,LOT-2024-194,469,8.2
2023-10-23,A,MC-04,OP-010,,LOT-2023-074,496,10.4
2024-02-20,B,MC-01,OP-003,BATCH-2023-2708,LOT-2023-134,375,14.4
2024-01-27,A,MC-03,OP-015,BATCH-2023-2709,LOT-2023-060,539,14.5
2023-02-16,B,MC-01,OP-018,BATCH-2023-2710,LOT-2023-080,500,9.4
2024-05-04,A,MC-04,OP-010,BATCH-2023-2711,LOT-2024-147,510,15.9
2023-09-05,C,MC-05,OP-002,BATCH-2023-2712,LOT-2024-167,547,10.3
2024-02-08,A,MC-02,OP-010,BATCH-2023-2713,LOT-2023-104,385,11.3
2024-06-06,C,MC-02,OP-008,,LOT-2023-125,378,8.6
2023-10-31,C,MC-05,OP-014,BATCH-2023-2715,LOT-2023-067,405,15.0
2023-02-06,C,MC-05,OP-001,BATCH-2023-2716,LOT-2023-067,339,15.0
2024-03-03,A,MC-05,OP-013,,LOT-2023-081,256,15.4
2023-02-22,A,MC-05,OP-017,,LOT-2024-054,259,16.9
2024-02-21,A,MC-05,OP-010,BATCH-2023-2719,LOT-2023-058,394,14.0
2023-07-04,B,MC-03,OP-011,,LOT-2023-094,333,17.3
2024-01-30,A,MC-03,OP-008,BATCH-2023-2721,LOT-2024-113,415,9.1
2024-03-27,A,MC-05,OP-012,BATCH-2023-2722,LOT-2024-102,455,15.9
2023-11-13,A,MC-05,OP-017,,LOT-2024-094,515,15.8
2023-05-03,B,MC-04,OP-004,BATCH-2023-2724,LOT-2023-167,417,8.4
2023-10-12,B,MC-04,OP-003,BATCH-2023-2725,LOT-2024-022,413,11.3
2023-09-29,B,MC-03,OP-012,BATCH-2023-2726,LOT-2023-095,549,14.6
2023-05-27,C,MC-03,OP-009,BATCH-2023-2727,LOT-2024-190,244,14.6
2023-04-28,C,MC-05,OP-016,,LOT-2024-143,419,9.4
2023-07-13,B,MC-03,OP-006,BATCH-2023-2729,LOT-2023-114,359,17.0
2024-05-01,B,MC-03,OP-004,BATCH-2023-2730,LOT-2024-001,359,12.4
2023-10-04,A,MC-03,OP-007,BATCH-2023-2731,LOT-2023-112,344,9.5
2023-12-28,A,MC-04,OP-005,BATCH-2023-2732,LOT-2024-023,245,10.1
2023-09-19,A,MC-05,OP-012,,LOT-2024-089,339,17.3
2024-01-06,B,MC-05,OP-017,,LOT-2024-087,526,8.6
2023-10-08,A,MC-04,OP-003,,LOT-2023-179,277,11.9
2023-07-30,C,MC-05,OP-007,BATCH-2023-2736,LOT-2023-178,450,13.3
2023-04-18,A,MC-04,OP-008,BATCH-2023-2737,LOT-2023-039,324,9.5
2024-02-24,B,MC-04,OP-010,BATCH-2023-2738,LOT-2024-115,422,16.8
2023-12-10,B,MC-04,OP-018,BATCH-2023-2739,LOT-2023-149,428,14.4
2024-04-13,C,MC-05,OP-007,BATCH-2023-2740,LOT-2023-148,237,10.0
2024-05-15,C,MC-04,OP-014,BATCH-2023-2741,LOT-2024-041,458,10.6
2023-01-05,B,MC-04,OP-017,BATCH-2023-2742,LOT-2024-059,307,15.6
2023-02-02,C,MC-02,OP-004,BATCH-2023-2743,LOT-2023-102,447,12.5
2023-01-16,A,MC-05,OP-018,,LOT-2023-078,313,9.9
2023-04-15,C,MC-01,OP-017,BATCH-2023-2745,LOT-2024-171,208,9.1
2024-02-17,A,MC-05,OP-002,BATCH-2023-2746,LOT-2023-041,261,16.7
2023-08-16,B,MC-03,OP-008,,LOT-2024-050,488,12.8
2023-04-07,A,MC-03,OP-019,BATCH-2023-2748,LOT-2024-063,243,8.2
2024-01-22,A,MC-02,OP-013,BATCH-2023-2749,LOT-2023-129,380,8.6
2024-02-11,C,MC-02,OP-005,BATCH-2023-2750,LOT-2023-106,359,16.6
2024-05-21,B,MC-01,OP-018,BATCH-2023-2751,LOT-2023-038,556,9.5
2024-03-12,A,MC-04,OP-005,BATCH-2023-2752,LOT-2023-199,233,8.6
2023-10-24,C,MC-05,OP-016,BATCH-2023-2753,LOT-2023-083,533,8.2
2023-05-20,C,MC-04,OP-012,BATCH-2023-2754,LOT-2023-010,294,16.7
2024-03-08,A,MC-05,OP-007,BATCH-2023-2755,LOT-2024-108,414,13.5
2024-02-05,B,MC-02,OP-016,BATCH-2023-2756,LOT-2023-030,300,8.5
2024-04-09,A,MC-02,OP-020,BATCH-2023-2757,LOT-2024-194,205,14.0
2023-06-08,C,MC-04,OP-006,BATCH-2023-2758,LOT-2023-088,403,16.0
2024-05-08,B,MC-03,OP-017,BATCH-2023-2759,LOT-2023-167,367,16.9
2024-04-04,B,MC-02,OP-018,BATCH-2023-2760,LOT-2023-017,260,16.9
2023-06-28,B,MC-02,OP-011,BATCH-2023-2761,LOT-2023-045,331,8.4
2023-10-31,B,MC-04,OP-012,BATCH-2023-2762,LOT-2023-141,349,10.3
2023-03-29,B,MC-04,OP-018,BATCH-2023-2763,LOT-2024-080,226,8.6
2023-06-27,B,MC-04,OP-020,BATCH-2023-2764,LOT-2024-193,467,10.4
2023-12-25,B,MC-05,OP-008,,LOT-2024-166,476,12.9
2023-02-09,A,MC-05,OP-019,BATCH-2023-2766,LOT-2024-192,227,15.3
2023-04-29,A,MC-02,OP-012,BATCH-2023-2767,LOT-2023-025,500,15.1
2023-01-03,B,MC-04,OP-019,BATCH-2023-2768,LOT-2023-054,415,10.6
2023-04-29,A,MC-05,OP-007,BATCH-2023-2769,LOT-2023-080,306,11.3
2023-01-08,B,MC-01,OP-019,BATCH-2023-2770,LOT-2023-045,306,8.8
2024-02-02,B,MC-02,OP-008,BATCH-2023-2771,LOT-2024-034,259,11.8
2023-10-27,A,MC-04,OP-003,,LOT-2023-049,553,12.5
2023-10-30,B,MC-01,OP-020,BATCH-2023-2773,LOT-2024-190,540,14.4
2024-01-06,A,MC-01,OP-011,BATCH-2023-2774,LOT-2023-154,411,15.7
2023-08-27,A,MC-03,OP-020,BATCH-2023-2775,LOT-2024-041,388,8.9
2024-03-18,A,MC-01,OP-005,BATCH-2023-2776,LOT-2024-047,560,9.9
2024-06-23,B,MC-03,OP-014,,LOT-2024-026,211,9.7
2023-06-21,B,MC-01,OP-010,BATCH-2023-2778,LOT-2024-115,496,8.4
2024-04-27,A,MC-04,OP-020,BATCH-2023-2779,LOT-2024-087,516,16.5
2024-05-20,A,MC-03,OP-017,BATCH-2023-2780,LOT-2024-042,437,17.4
2024-06-19,C,MC-02,OP-004,BATCH-2023-2781,LOT-2023-103,444,17.7
2023-11-21,C,MC-03,OP-004,BATCH-2023-2782,LOT-2023-018,280,10.9
2024-05-27,B,MC-02,OP-003,BATCH-2023-2783,LOT-2024-079,544,17.4
2024-03-30,C,MC-01,OP-014,BATCH-2023-2784,LOT-2024-183,405,14.0
2023-11-14,C,MC-01,OP-007,BATCH-2023-2785,LOT-2023-139,330,8.1
2023-05-06,A,MC-04,OP-001,BATCH-2023-2786,LOT-2023-127,398,9.0
2023-02-07,A,MC-05,OP-008,BATCH-2023-2787,LOT-2023-173,246,14.6
2024-06-18,A,MC-03,OP-016,BATCH-2023-2788,LOT-2023-117,500,11.8
2024-03-08,A,MC-03,OP-010,,LOT-2023-008,266,15.8
2023-02-28,A,MC-03,OP-003,BATCH-2023-2790,LOT-2024-142,262,12.2
2023-10-14,B,MC-01,OP-004,BATCH-2023-2791,LOT-2024-196,329,16.8
2024-04-29,B,MC-02,OP-009,BATCH-2023-2792,LOT-2024-169,585,13.3
2023-05-10,B,MC-02,OP-003,BATCH-2023-2793,LOT-2023-165,240,12.2
2024-06-07,C,MC-03,OP-004,BATCH-2023-2794,LOT-2024-015,521,15.0
2023-06-02,B,MC-02,OP-003,BATCH-2023-2795,LOT-2024-177,585,13.0
2024-03-10,A,MC-01,OP-014,BATCH-2023-2796,LOT-2024-049,585,16.7
2023-11-19,C,MC-03,OP-004,BATCH-2023-2797,LOT-2024-009,249,14.9
2023-08-07,B,MC-04,OP-008,BATCH-2023-2798,LOT-2023-058,523,9.1
2023-01-13,B,MC-05,OP-011,BATCH-2023-2799,LOT-2023-164,431,15.5
2023-02-24,C,MC-03,OP-009,BATCH-2023-2800,LOT-2023-004,527,10.8
2023-11-10,A,MC-03,OP-020,BATCH-2023-2801,LOT-2023-061,440,10.5
2024-05-04,B,MC-02,OP-012,BATCH-2023-2802,LOT-2023-171,323,8.8
2024-05-10,C,MC-02,OP-016,BATCH-2023-2803,LOT-2023-066,209,8.8
2023-04-29,C,MC-04,OP-009,BATCH-2023-2804,LOT-2024-160,529,8.2
2024-01-03,C,MC-03,OP-002,BATCH-2023-2805,LOT-2023-084,506,11.5
2023-06-06,C,MC-02,OP-013,BATCH-2023-2806,LOT-2023-136,403,13.1
2024-02-11,C,MC-01,OP-003,,LOT-2023-074,505,11.5
2023-10-03,C,MC-05,OP-001,BATCH-2023-2808,LOT-2024-046,461,17.8
2023-02-25,A,MC-01,OP-015,BATCH-2023-2809,LOT-2023-023,498,11.3
2023-05-23,A,MC-02,OP-008,BATCH-2023-2810,LOT-2023-200,241,9.9
2024-02-04,C,MC-02,OP-017,BATCH-2023-2811,LOT-2024-036,376,17.4
2024-03-15,C,MC-01,OP-009,BATCH-2023-2812,LOT-2024-045,247,9.9
2023-06-28,B,MC-04,OP-008,BATCH-2023-2813,LOT-2024-049,558,12.9
2023-09-18,C,MC-02,OP-001,BATCH-2023-2814,LOT-2023-174,511,10.5
2023-02-05,B,MC-05,OP-015,BATCH-2023-2815,LOT-2023-124,233,14.2
2023-10-22,C,MC-03,OP-019,BATCH-2023-2816,LOT-2024-013,269,14.6
2023-12-04,B,MC-05,OP-016,BATCH-2023-2817,LOT-2023-197,453,14.1
2023-08-18,B,MC-02,OP-015,BATCH-2023-2818,LOT-2024-172,499,11.5
2023-06-02,A,MC-02,OP-019,BATCH-2023-2819,LOT-2023-109,276,8.9
2023-11-25,A,MC-02,OP-007,BATCH-2023-2820,LOT-2023-169,225,9.1
2024-05-01,C,MC-01,OP-006,BATCH-2023-2821,LOT-2023-096,333,12.1
2023-10-13,A,MC-02,OP-007,BATCH-2023-2822,LOT-2024-183,271,16.2
2023-05-10,C,MC-04,OP-008,BATCH-2023-2823,LOT-2023-044,468,15.5
2024-04-30,A,MC-02,OP-016,BATCH-2023-2824,LOT-2024-054,206,17.8
2023-12-28,C,MC-02,OP-004,BATCH-2023-2825,LOT-2024-133,315,17.5
2023-04-25,A,MC-05,OP-001,BATCH-2023-2826,LOT-2023-036,516,18.0
2023-08-03,A,MC-01,OP-015,,LOT-2023-096,478,11.0
2023-09-10,B,MC-04,OP-008,BATCH-2023-2828,LOT-2023-051,478,9.2
2023-08-17,C,MC-03,OP-013,BATCH-2023-2829,LOT-2024-016,286,11.1
2024-01-11,B,MC-01,OP-001,BATCH-2023-2830,LOT-2024-008,364,17.1
2023-12-31,C,MC-01,OP-004,BATCH-2023-2831,LOT-2023-053,598,13.1
2023-07-03,A,MC-02,OP-018,BATCH-2023-2832,LOT-2023-133,343,12.9
2023-06-19,B,MC-01,OP-012,BATCH-2023-2833,LOT-2024-189,418,15.7
2023-04-13,B,MC-01,OP-013,BATCH-2023-2834,LOT-2023-056,410,12.2
2024-05-20,A,MC-01,OP-004,BATCH-2023-2835,LOT-2024-055,493,15.9
2023-03-12,A,MC-05,OP-011,,LOT-2024-179,372,15.4
2023-01-27,A,MC-02,OP-009,BATCH-2023-2837,LOT-2023-126,550,8.6
2024-05-14,A,MC-04,OP-019,,LOT-2023-120,523,14.5
2023-01-29,A,MC-01,OP-010,BATCH-2023-2839,LOT-2023-138,389,13.2
2023-02-16,B,MC-04,OP-010,BATCH-2023-2840,LOT-2023-025,265,11.0
2023-10-04,B,MC-01,OP-014,BATCH-2023-2841,LOT-2023-038,368,16.3
2023-01-25,B,MC-05,OP-004,BATCH-2023-2842,LOT-2023-099,266,8.2
2024-04-06,C,MC-05,OP-001,BATCH-2023-2843,LOT-2023-160,319,11.1
2023-11-25,B,MC-05,OP-009,BATCH-2023-2844,LOT-2023-146,342,11.2
2023-12-01,C,MC-01,OP-015,BATCH-2023-2845,LOT-2024-191,334,10.9
2023-07-09,C,MC-03,OP-003,,LOT-2024-067,389,17.2
2023-11-30,A,MC-01,OP-004,,LOT-2024-072,573,11.9
2024-05-25,A,MC-01,OP-008,BATCH-2023-2848,LOT-2023-010,331,16.6
2023-03-22,C,MC-01,OP-013,BATCH-2023-2849,LOT-2023-090,522,12.8
2023-03-15,C,MC-03,OP-001,BATCH-2023-2850,LOT-2024-111,225,8.1
2023-10-28,B,MC-03,OP-009,BATCH-2023-2851,LOT-2023-075,519,12.6
2024-06-25,B,MC-03,OP-006,BATCH-2023-2852,LOT-2024-188,384,12.1
2023-10-16,A,MC-03,OP-015,BATCH-2023-2853,LOT-2023-073,416,8.6
2023-07-17,B,MC-01,OP-003,BATCH-2023-2854,LOT-2023-179,459,9.1
2023-04-20,B,MC-01,OP-018,BATCH-2023-2855,LOT-2024-046,545,9.2
2023-12-04,B,MC-01,OP-015,BATCH-2023-2856,LOT-2023-079,236,15.8
2023-09-20,B,MC-04,OP-007,BATCH-2023-2857,LOT-2024-176,594,16.3
2023-04-14,A,MC-02,OP-008,BATCH-2023-2858,LOT-2023-177,262,13.8
2024-02-16,B,MC-01,OP-014,BATCH-2023-2859,LOT-2023-042,461,10.5
2023-10-27,B,MC-05,OP-020,BATCH-2023-2860,LOT-2024-152,588,9.8
2023-11-12,A,MC-01,OP-008,BATCH-2023-2861,LOT-2023-048,427,14.3
2023-10-06,C,MC-05,OP-006,BATCH-2023-2862,LOT-2024-197,599,13.8
2023-11-29,B,MC-05,OP-019,BATCH-2023-2863,LOT-2023-184,356,8.2
2023-01-06,C,MC-03,OP-013,BATCH-2023-2864,LOT-2024-099,320,16.8
2023-06-08,C,MC-04,OP-018,BATCH-2023-2865,LOT-2024-144,209,14.4
2024-05-03,C,MC-04,OP-014,BATCH-2023-2866,LOT-2024-102,330,16.5
2024-04-26,A,MC-03,OP-005,,LOT-2024-136,379,9.1
2023-04-13,C,MC-05,OP-015,BATCH-2023-2868,LOT-2024-032,356,12.4
2024-04-13,A,MC-05,OP-003,BATCH-2023-2869,LOT-2024-178,501,9.2
2023-07-14,A,MC-03,OP-019,BATCH-2023-2870,LOT-2023-098,536,14.5
2023-08-04,B,MC-01,OP-017,BATCH-2023-2871,LOT-2024-112,381,12.2
2024-04-03,C,MC-04,OP-007,BATCH-2023-2872,LOT-2023-007,575,13.9
2024-03-01,B,MC-04,OP-016,BATCH-2023-2873,LOT-2023-170,446,17.2
2023-04-24,B,MC-01,OP-005,BATCH-2023-2874,LOT-2023-091,386,18.0
2023-01-19,B,MC-03,OP-020,BATCH-2023-2875,LOT-2023-093,344,8.4
2023-11-25,C,MC-02,OP-016,BATCH-2023-2876,LOT-2024-034,332,17.5
2023-10-01,B,MC-04,OP-013,BATCH-2023-2877,LOT-2024-092,585,14.7
2023-08-04,A,MC-01,OP-011,BATCH-2023-2878,LOT-2024-177,213,18.0
2023-12-16,B,MC-04,OP-005,BATCH-2023-2879,LOT-2023-176,470,14.3
2023-05-27,C,MC-05,OP-016,BATCH-2023-2880,LOT-2024-147,230,17.5
2023-10-07,B,MC-04,OP-020,,LOT-2024-104,476,8.3
2023-07-11,B,MC-05,OP-006,BATCH-2023-2882,LOT-2024-175,528,17.0
2023-10-20,B,MC-05,OP-013,,LOT-2024-012,252,12.3
2023-08-18,C,MC-03,OP-005,BATCH-2023-2884,LOT-2024-200,342,12.9
2024-03-06,A,MC-04,OP-019,,LOT-2023-151,370,8.2
2024-04-27,A,MC-01,OP-013,BATCH-2023-2886,LOT-2024-156,510,8.7
2024-03-13,C,MC-05,OP-005,,LOT-2024-136,306,8.5
2023-02-17,C,MC-03,OP-019,BATCH-2023-2888,LOT-2023-051,209,9.4
2024-05-06,B,MC-05,OP-006,BATCH-2023-2889,LOT-2023-046,588,15.8
2023-10-16,C,MC-05,OP-012,BATCH-2023-2890,LOT-2023-024,512,14.1
2023-05-01,B,MC-03,OP-002,BATCH-2023-2891,LOT-2023-147,326,8.7
2023-04-20,C,MC-01,OP-009,BATCH-2023-2892,LOT-2023-142,422,17.1
2023-12-24,A,MC-02,OP-019,BATCH-2023-2893,LOT-2023-168,583,17.8
2024-01-12,C,MC-05,OP-009,BATCH-2023-2894,LOT-2024-111,278,10.2
2023-10-25,C,MC-03,OP-006,BATCH-2023-2895,LOT-2023-185,471,13.0
2024-01-30,B,MC-05,OP-011,BATCH-2023-2896,LOT-2024-185,227,15.4
2023-01-10,A,MC-01,OP-015,BATCH-2023-2897,LOT-2023-115,494,10.0
2023-03-18,B,MC-03,OP-007,,LOT-2023-092,280,12.2
2023-05-30,C,MC-02,OP-015,BATCH-2023-2899,LOT-2024-173,273,11.9
2024-04-17,C,MC-05,OP-017,BATCH-2023-2900,LOT-2024-151,491,16.3
2023-03-23,B,MC-04,OP-009,BATCH-2023-2901,LOT-2024-114,454,15.9
2024-01-28,B,MC-04,OP-006,BATCH-2023-2902,LOT-2023-014,505,11.8
2024-01-26,C,MC-03,OP-016,BATCH-2023-2903,LOT-2023-192,312,8.7
2024-06-10,B,MC-01,OP-001,BATCH-2023-2904,LOT-2023-005,435,16.1
2023-03-12,A,MC-04,OP-002,BATCH-2023-2905,LOT-2024-064,292,12.2
2024-03-24,A,MC-03,OP-011,BATCH-2023-2906,LOT-2023-075,215,8.8
2023-08-03,A,MC-01,OP-011,BATCH-2023-2907,LOT-2023-017,461,11.0
2024-02-10,B,MC-01,OP-002,BATCH-2023-2908,LOT-2023-024,570,15.0
2023-03-09,A,MC-04,OP-012,BATCH-2023-2909,LOT-2024-071,412,17.5
2024-05-26,C,MC-04,OP-007,BATCH-2023-2910,LOT-2023-048,432,10.1
2024-05-07,A,MC-01,OP-010,BATCH-2023-2911,LOT-2023-022,489,9.7
2023-06-10,C,MC-03,OP-001,BATCH-2023-2912,LOT-2023-041,200,12.2
2023-08-02,C,MC-05,OP-014,BATCH-2023-2913,LOT-2024-086,406,8.5
2023-11-17,C,MC-01,OP-009,BATCH-2023-2914,LOT-2024-064,441,8.8
2023-02-01,B,MC-02,OP-003,,LOT-2024-087,562,9.1
2023-12-02,A,MC-04,OP-013,BATCH-2023-2916,LOT-2024-015,507,15.8
2023-10-08,A,MC-03,OP-009,BATCH-2023-2917,LOT-2024-156,457,16.4
2023-12-07,A,MC-03,OP-006,BATCH-2023-2918,LOT-2023-082,291,11.1
2023-09-25,C,MC-05,OP-014,BATCH-2023-2919,LOT-2024-152,587,9.1
2024-05-18,A,MC-04,OP-016,BATCH-2023-2920,LOT-2024-028,255,15.9
2023-11-04,C,MC-01,OP-003,,LOT-2023-098,490,13.0
2023-12-05,B,MC-04,OP-018,BATCH-2023-2922,LOT-2024-011,395,16.5
2023-11-30,A,MC-03,OP-009,BATCH-2023-2923,LOT-2024-070,582,9.4
2023-09-24,A,MC-05,OP-018,BATCH-2023-2924,LOT-2024-127,231,15.0
2023-02-14,C,MC-05,OP-014,BATCH-2023-2925,LOT-2024-032,594,16.8
2024-02-25,B,MC-01,OP-010,BATCH-2023-2926,LOT-2024-159,273,10.5
2024-02-25,A,MC-04,OP-013,BATCH-2023-2927,LOT-2023-076,537,13.4
2024-03-25,A,MC-03,OP-008,BATCH-2023-2928,LOT-2023-012,418,11.6
2024-04-28,B,MC-04,OP-014,BATCH-2023-2929,LOT-2023-153,577,9.0
2023-02-18,A,MC-03,OP-002,BATCH-2023-2930,LOT-2024-032,214,16.0
2024-03-18,B,MC-03,OP-004,BATCH-2023-2931,LOT-2023-177,563,15.4
2023-01-07,A,MC-05,OP-010,BATCH-2023-2932,LOT-2024-122,388,11.6
2024-03-23,A,MC-04,OP-014,BATCH-2023-2933,LOT-2024-124,449,9.3
2023-04-05,A,MC-03,OP-019,BATCH-2023-2934,LOT-2023-046,260,10.6
2023-01-11,B,MC-02,OP-012,BATCH-2023-2935,LOT-2023-029,518,12.9
2023-08-16,B,MC-01,OP-017,BATCH-2023-2936,LOT-2024-119,547,13.8
2023-06-24,B,MC-03,OP-015,BATCH-2023-2937,LOT-2023-089,521,16.8
2024-02-05,A,MC-03,OP-013,BATCH-2023-2938,LOT-2023-024,266,8.6
2023-08-10,C,MC-05,OP-002,,LOT-2023-191,276,11.6
2023-02-09,A,MC-04,OP-008,BATCH-2023-2940,LOT-2024-167,434,8.6
2024-01-16,A,MC-04,OP-015,,LOT-2024-160,393,15.5
2024-03-22,B,MC-03,OP-018,BATCH-2023-2942,LOT-2024-039,403,17.2
2023-07-17,A,MC-04,OP-017,BATCH-2023-2943,LOT-2023-034,449,9.9
2023-05-28,B,MC-03,OP-002,BATCH-2023-2944,LOT-2023-046,481,17.9
2023-01-21,C,MC-04,OP-007,BATCH-2023-2945,LOT-2024-005,532,16.6
2024-05-24,A,MC-01,OP-002,BATCH-2023-2946,LOT-2023-163,527,8.0
2024-02-03,A,MC-05,OP-008,BATCH-2023-2947,LOT-2024-132,213,15.6
2023-10-11,B,MC-04,OP-001,BATCH-2023-2948,LOT-2023-058,562,13.3
2024-05-23,C,MC-02,OP-016,BATCH-2023-2949,LOT-2024-071,390,14.2
2023-01-06,A,MC-03,OP-018,BATCH-2023-2950,LOT-2024-120,324,8.6
2024-04-26,C,MC-01,OP-006,BATCH-2023-2951,LOT-2023-126,433,12.3
2024-01-13,A,MC-03,OP-002,BATCH-2023-2952,LOT-2023-002,260,17.0
2023-12-02,C,MC-05,OP-001,BATCH-2023-2953,LOT-2024-077,477,10.8
2024-05-11,A,MC-05,OP-011,BATCH-2023-2954,LOT-2023-098,201,12.4
2023-12-19,C,MC-02,OP-018,,LOT-2023-048,384,8.7
2024-01-14,B,MC-04,OP-003,BATCH-2023-2956,LOT-2023-049,247,16.0
2024-06-06,A,MC-02,OP-020,BATCH-2023-2957,LOT-2024-004,582,14.9
2024-06-27,B,MC-01,OP-010,BATCH-2023-2958,LOT-2024-023,252,9.3
2023-01-04,B,MC-03,OP-003,BATCH-2023-2959,LOT-2024-162,369,12.3
2023-08-06,C,MC-02,OP-013,BATCH-2023-2960,LOT-2023-122,487,13.7
2023-09-29,C,MC-02,OP-002,BATCH-2023-2961,LOT-2023-131,490,17.4
2024-01-14,A,MC-03,OP-014,,LOT-2023-155,301,12.1
2023-02-16,A,MC-02,OP-016,BATCH-2023-2963,LOT-2023-039,305,14.1
2023-11-01,C,MC-01,OP-019,BATCH-2023-2964,LOT-2023-036,313,16.9
2024-02-03,A,MC-04,OP-012,BATCH-2023-2965,LOT-2024-049,547,14.9
2023-03-28,C,MC-05,OP-009,BATCH-2023-2966,LOT-2024-190,390,17.5
2023-05-01,B,MC-01,OP-010,BATCH-2023-2967,LOT-2023-194,395,15.0
2023-04-21,B,MC-04,OP-008,BATCH-2023-2968,LOT-2024-159,322,17.8
2023-02-17,A,MC-02,OP-008,BATCH-2023-2969,LOT-2023-003,554,13.2
2023-09-03,B,MC-01,OP-020,BATCH-2023-2970,LOT-2024-002,571,15.1
2023-06-07,B,MC-02,OP-018,,LOT-2023-067,422,17.3
2024-03-15,B,MC-02,OP-013,,LOT-2024-120,221,15.4
2024-04-20,B,MC-04,OP-007,BATCH-2023-2973,LOT-2024-188,411,13.0
2024-01-01,C,MC-05,OP-005,BATCH-2023-2974,LOT-2024-050,303,9.9
2023-02-14,C,MC-05,OP-006,,LOT-2024-008,350,12.6
2023-02-21,C,MC-04,OP-005,,LOT-2024-093,253,8.0
2024-06-03,C,MC-02,OP-017,BATCH-2023-2977,LOT-2024-049,532,14.5
2024-03-09,B,MC-05,OP-017,,LOT-2024-003,232,16.8
2023-06-13,A,MC-03,OP-006,BATCH-2023-2979,LOT-2023-080,478,14.7
2024-01-22,A,MC-04,OP-020,BATCH-2023-2980,LOT-2023-109,268,9.6
2023-10-20,A,MC-01,OP-002,BATCH-2023-2981,LOT-2024-155,485,8.6
2023-08-06,B,MC-03,OP-009,BATCH-2023-2982,LOT-2023-159,471,17.9
2023-02-15,B,MC-05,OP-013,BATCH-2023-2983,LOT-2023-050,554,12.6
2023-05-19,A,MC-05,OP-001,,LOT-2023-047,416,15.0
2024-02-29,C,MC-05,OP-016,BATCH-2023-2985,LOT-2023-082,525,14.8
2023-08-16,C,MC-01,OP-007,BATCH-2023-2986,LOT-2023-136,427,13.2
